path,N,percept_kappa,option_kappa,rep,seed,status,n_frames,n_omega,n_windows,Omega_mean,Omega_var,chi_mean,chi_var,chi_max,tau_mean,tau_var,tau_max,tau_max_over_W,corr_chi_tau,alpha_all,pref_all,r2_all,n_all_fit,log10_chi_range,log10_tau_range,n_loglog,corr_flip_chi,corr_flip_tau,flip_mean,flip_max,flip_qthr,n_flip_pos,n_hi,n_lo,corr_hi,corr_lo,alpha_hi,pref_hi,r2_hi,n_hi_fit,alpha_lo,pref_lo,r2_lo,n_lo_fit,hi_valid,lo_valid,has_switching
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep12_seed30000012.npz,300,1.5,2.0,12,30000012,ok,100000,99999,149,-0.16182081401348114,0.5689191818237305,24.50956478378979,2682.0022726016387,185.8381748199463,175.37511620459492,24982.242615151976,681.3667826376511,0.3406833913188256,0.9505145942719937,0.27496267590651086,100.91791298097344,0.5974278599878353,149,2.58968358975131,1.117101762351523,149,0.4439487806678822,0.36679229182588174,0.00026523328778483196,0.00400200100050025,0.0010005002501250625,39,11,138,0.9834406666062361,0.9500143532317546,0.4503225334373785,45.86150570371968,0.8984182435334832,11,0.2807255546391865,102.63816535041727,0.5954482210166978,138,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep13_seed30000013.npz,300,1.5,2.0,13,30000013,ok,100000,99999,149,-0.008581358939409256,0.5951562523841858,23.33176610085038,2531.8659524809177,167.70227551460266,179.39042807906873,26380.93360590533,691.3289847181446,0.3456644923590723,0.9373740599491761,0.28182877301784204,106.29465359138862,0.6099537074783388,149,2.7111078333270586,1.2025390585002098,149,0.5228935502772226,0.47586963229984697,0.00019137085321184078,0.003501750875437719,0.0010005002501250625,33,8,141,0.953220505503284,0.9341127131645887,0.5848892793965473,27.927484676732227,0.9663370123752785,8,0.28316037548519446,107.92628889642862,0.6000083328452707,141,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep14_seed30000014.npz,300,1.5,2.0,14,30000014,ok,100000,99999,149,0.1760963648557663,0.5620054006576538,15.288450732989698,1700.149138946685,186.8025004863739,154.9629044911572,18409.97093955308,692.0369105753925,0.34601845528769626,0.909622395483646,0.2678853467388772,105.64587479120783,0.5103404790847293,149,2.541391394159103,1.254932530813765,149,0.5292518276860932,0.4351931618948697,0.00017122655287375233,0.004502251125562781,0.0015007503751875938,23,9,140,0.974269721444735,0.8662226097668458,0.5684311415163624,28.744455016724935,0.7958934091758875,9,0.2554499531800321,105.94809095782905,0.37828221614575397,140,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep15_seed30000015.npz,300,1.5,2.0,15,30000015,ok,100000,99999,149,-0.24117012321949005,0.5339862108230591,14.866649816609645,1638.4519018468632,169.2114293575287,150.8144581342108,16782.708964790036,709.6913007191896,0.3548456503595948,0.9297813182863002,0.28330985597209885,102.03494642196299,0.5464637276079923,149,2.6709685277284323,1.194024428475509,149,0.9017349685957017,0.7805331430001531,6.714766779362835e-05,0.0010005002501250625,0.0005002501250625312,18,18,131,0.9769191449065148,0.0982627297162594,1.0437959406547566,3.035491741175418,0.9714783315393096,18,0.09241818532285416,103.3851836002265,0.00885784093359021,131,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep16_seed30000016.npz,300,1.5,2.0,16,30000016,ok,100000,99999,149,0.17463049292564392,0.5654986500740051,20.122997529942218,2194.9264084393412,181.84145092964172,164.03208246672224,22368.276288422592,687.6610202524677,0.34383051012623383,0.9418012110144426,0.26894408977394363,101.68501797994654,0.5443918763181501,149,2.6793672624533826,1.1477849193130867,149,0.47028013284487385,0.36029873331972095,0.00014101010236661953,0.0025012506253126563,0.0009004502251125565,32,7,142,0.7159640174667735,0.9438110992214848,0.23193995003454626,51.21075336738425,0.33588562670824174,7,0.2869944400129858,104.1933014712844,0.6109742006554622,142,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep17_seed30000017.npz,300,1.5,2.0,17,30000017,ok,100000,99999,149,0.15405920147895813,0.5785685777664185,10.480593423352845,1160.3668487018663,177.5904357433319,142.02342263642663,12459.72913644227,689.5627903211716,0.3447813951605858,0.9137330341704917,0.2577973409878136,108.94450464137955,0.4638369810574353,149,2.685661713914843,1.0923143575446885,149,0.26318723642008707,0.15445471624219487,0.00010072150169044253,0.0030015007503751876,0.0010005002501250653,15,3,146,0.32669286809758596,0.9158668180608608,0.9244820491958313,17.5365193428235,0.0984603025075318,3,0.2683991106771353,110.48026934933512,0.5119748071473746,146,False,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep18_seed30000018.npz,300,1.5,2.0,18,30000018,ok,100000,99999,149,0.33146166801452637,0.4784754514694214,29.640021199288608,3021.1363764195385,185.31423211097717,195.4406163304074,31806.63759831495,689.9015524891526,0.34495077624457626,0.9491576741970926,0.30120980888341087,99.79983293598795,0.7105344515704193,149,2.563501903877685,1.1852836442243582,149,0.4504836579944859,0.4750067449505992,0.00044988937421730995,0.005502751375687844,0.0030015007503751876,43,10,139,0.9384012021661287,0.9478997991214626,0.5700622483195583,34.11066855932354,0.8779570080521865,10,0.29603523965885625,100.18473129481264,0.6763998131656828,139,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep19_seed30000019.npz,300,1.5,2.0,19,30000019,ok,100000,99999,149,-0.2789061963558197,0.5125545263290405,19.796946746509697,2200.6298280868245,177.51912474632263,156.69479403047313,23000.41235728501,679.9753275526054,0.33998766377630274,0.9515803849527568,0.302910084707565,91.3185408926563,0.6033802154422832,149,2.5815632617163353,1.2382664414093054,149,0.30755721594622804,0.29252416448707264,0.00024508898744674354,0.006003001500750375,0.0015007503751875938,29,8,141,0.9589951808769668,0.943580027028339,0.6730399762125834,18.845586442982867,0.9413943132926981,8,0.29816403171272016,91.55679729973292,0.5368278700731075,141,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep00_seed40000000.npz,400,1.5,2.0,0,40000000,ok,100000,99999,149,0.49359461665153503,0.33181172609329224,16.078377171613326,2335.1903848956476,222.93329238891602,183.43625306815434,16554.717124673756,672.3188813463635,0.3361594406731817,0.8227277343400551,0.26818690675476564,125.31863269601001,0.4662685929725151,149,2.6203934322275035,1.1522126178739955,149,0.7776039128290633,0.5828949839284041,9.400673491107969e-05,0.0015007503751875938,0.0015007503751875938,15,6,143,0.9905721551040889,0.762337122027904,1.0970628059800103,1.8545274097978208,0.9889199174080079,6,0.2823015181402814,124.95001002275941,0.38830488819080455,143,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep01_seed40000001.npz,400,1.5,2.0,1,40000001,ok,100000,99999,149,-0.06922397017478943,0.5657588839530945,11.253574112392712,1509.6780492111654,231.59213066101074,162.04229025706613,11271.5164834104,683.4129076750239,0.34170645383751197,0.8126270966228675,0.24512284166450005,119.68964731690892,0.38667841889097554,149,2.779679242430765,1.1722240894765483,149,0.3525317281316542,0.263743010641085,9.064935152139827e-05,0.0030015007503751876,0.002001000500250125,13,4,145,0.9715156301785894,0.8121122176297662,0.49347402461985035,38.04576637771776,0.9305657987142149,4,0.2627578181092547,119.59200596325789,0.3972401237631007,145,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep02_seed40000002.npz,400,1.5,2.0,2,40000002,ok,100000,99999,149,-0.11173530668020248,0.5496536493301392,28.380817857152163,3698.9943504872203,221.8348503112793,202.67350192038268,22926.08584243666,697.73297899932,0.34886648949966004,0.9142185446440961,0.2392927202015542,121.75342644944527,0.5161231084579289,149,2.721621224722292,1.0481261768355337,149,0.5979006979276541,0.46588405639146024,0.00014772486914598233,0.0025012506253126563,0.0010005002501250625,31,7,142,0.9934546852138123,0.9108271398416701,0.6597471429055367,15.628355943574103,0.891967482466179,7,0.2507124016572251,122.317295626543,0.5294291820457704,142,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep03_seed40000003.npz,400,1.5,2.0,3,40000003,ok,100000,99999,149,-0.14838288724422455,0.5506513118743896,35.26533015834905,4813.3858027621045,236.05453968048096,196.14757758449556,26500.13230711604,676.3442236576545,0.3381721118288273,0.9416399534171213,0.25924224919429917,110.8019440658173,0.6566494781857379,149,2.743402769712922,1.2911425341492213,149,0.6058938006704819,0.5332159487834418,0.0002450889874467435,0.0025012506253126563,0.0015007503751875938,36,10,139,0.996302269047914,0.926510892039686,0.7080420457589405,13.526504497727545,0.9585565095815102,10,0.25546065223680514,112.00087529028004,0.6288965661481665,139,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep04_seed40000004.npz,400,1.5,2.0,4,40000004,ok,100000,99999,149,-0.5677542686462402,0.2415955811738968,14.22290719151747,1821.2098390464823,228.44092845916748,168.50201994285578,13934.377676846012,704.4968236577939,0.352248411828897,0.8633268880853738,0.22791717592812086,117.89646696683707,0.3342439873444524,149,2.616837796822105,1.152288450736821,149,0.4235626631827706,0.39185705984596847,0.00021151515354992932,0.0050025012506253125,0.0025012506253126563,19,7,142,0.9438100208763586,0.8302459326706065,0.41208710701154294,60.435260423955974,0.7701100978913239,7,0.20953635063233852,118.67671597009685,0.22729080879092745,142,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep05_seed40000005.npz,400,1.5,2.0,5,40000005,ok,100000,99999,149,0.48522794246673584,0.329921692609787,22.06153258268765,3125.2338774861155,216.73173904418945,190.79198355474944,22441.48726167858,668.6993945692856,0.3343496972846428,0.8743506733688668,0.2778043318439789,116.35283687693315,0.5270780767975869,149,2.510088723520702,1.1151379664534697,149,0.515754215297339,0.48163237716612056,0.00018801346982215937,0.004502251125562781,0.0010005002501250625,25,11,138,0.9400987117152257,0.8356380882314639,0.6179412729645891,22.142335683470435,0.941010080017954,11,0.29233387273488753,116.99211625104775,0.46302285325437276,138,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep06_seed40000006.npz,400,1.5,2.0,6,40000006,ok,100000,99999,149,-0.17204967141151428,0.5345512628555298,21.98358405843977,3011.5090568947094,232.5777292251587,178.57982015441138,21686.946759173523,706.9340945513006,0.3534670472756503,0.8772708997368943,0.25597206079410767,107.6227509442838,0.4550544143618276,149,2.758416716350742,1.3157700624724007,149,0.39964563898062644,0.3166820935063893,0.00038609908981336306,0.0065032516258129065,0.0050025012506253125,31,7,142,0.9974312214225176,0.8617346106768822,0.6814735845564726,16.969809597950924,0.9591968542088403,7,0.25953258841040916,108.62848226477492,0.44014535921852216,142,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep07_seed40000007.npz,400,1.5,2.0,7,40000007,ok,100000,99999,149,0.404620885848999,0.4031083285808563,6.613854157594626,833.8353085223749,199.4284152984619,148.80693972393166,8653.235298280228,664.5825017683422,0.3322912508841711,0.8051589158920778,0.2746841468023795,115.97992146592355,0.3440376116163638,149,2.6143546692937654,1.0967223180376502,149,0.7661747899432257,0.6403195496809887,8.057720135235402e-05,0.0025012506253126563,0.0021010505252626317,8,2,147,,0.6822112365545299,,,,2,0.24294540113850102,117.04386034229341,0.21981593536721944,147,False,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N400/kappa_1p5/okappa_2/pos_rep08_seed40000008.npz,400,1.5,2.0,8,40000008,ok,100000,99999,149,0.47508978843688965,0.34175005555152893,17.035552493027794,2396.611059656157,215.59433937072754,169.77645810421876,16916.860579318767,665.3711250184076,0.3326855625092038,0.876375757013833,0.2670529253820627,112.57382890331442,0.5246776736974461,149,2.6511159885265707,1.1004047494771108,149,0.4392046438850335,0.42148134205513316,0.00030552188846100903,0.007503751875937969,0.00400200100050025,21,5,144,0.998614223981745,0.857426687439343,0.6252823305770773,24.952082665849858,0.9917736046987607,5,0.26671861295078064,112.99731904625702,0.4874864628453295,144,True,True,True
